ID,target
test_id_2417,1.9908092
test_id_2418,1.40847
test_id_2419,1.4754542
test_id_2420,1.9955252
test_id_2421,25.682163
test_id_2422,1.6394591
test_id_2423,1.7342796
test_id_2424,2.575334
test_id_2425,1.6650206
test_id_2426,1.837381
test_id_2427,1.2480727
test_id_2428,1.340532
test_id_2429,1.3559488
test_id_2430,1.4839232
test_id_2431,1.9132233
test_id_2432,30.38187
test_id_2433,72.63874
test_id_2434,19.638535
test_id_2435,1.9015064
test_id_2436,1.6186658
test_id_2437,2.2610352
test_id_2438,28.712044
test_id_2439,2.3974228
test_id_2440,1.4909534
test_id_2441,1.2968522
test_id_2442,1.786613
test_id_2443,2.1076357
test_id_2444,1.3520412
test_id_2445,2.1531384
test_id_2446,1.3241668
test_id_2447,1.933441
test_id_2448,1.809296
test_id_2449,2.1399987
test_id_2450,2.4623888
test_id_2451,2.1426947
test_id_2452,2.6093712
test_id_2453,1.8833458
test_id_2454,1.9161459
test_id_2455,1.932354
test_id_2456,2.0694702
test_id_2457,1.7639884
test_id_2458,2.5934796
test_id_2459,1.1414783
test_id_2460,2.9350872
test_id_2461,3.640781
test_id_2462,22.06386
test_id_2463,1.5105966
test_id_2464,2.5412023
test_id_2465,2.4238935
test_id_2466,1.7595888
test_id_2467,1.6988705
test_id_2468,1.1316206
test_id_2469,1.3098927
test_id_2470,2.1246474
test_id_2471,1.4151617
test_id_2472,2.5096943
test_id_2473,2.2164888
test_id_2474,2.206469
test_id_2475,2.2400184
test_id_2476,1.6565478
test_id_2477,2.193508
test_id_2478,1.6678907
test_id_2479,22.84443
test_id_2480,1.9807612
test_id_2481,2.12582
test_id_2482,1.3221743
test_id_2483,2.0608757
test_id_2484,25.94374
test_id_2485,2.2545116
test_id_2486,1.532249
test_id_2487,1.4374036
test_id_2488,35.526527
test_id_2489,1.8648894
test_id_2490,1.7942898
test_id_2491,1.9929353
test_id_2492,31.177656
test_id_2493,2.261749
test_id_2494,38.237583
test_id_2495,18.629276
test_id_2496,1.6858375
test_id_2497,1.8835571
test_id_2498,2.231082
test_id_2499,25.235655
test_id_2500,1.3320097
test_id_2501,2.667073
test_id_2502,2.2038338
test_id_2503,3.4101806
test_id_2504,2.186261
test_id_2505,2.0977497
test_id_2506,2.2084002
test_id_2507,2.0378215
test_id_2508,2.538317
test_id_2509,30.129494
test_id_2510,2.1297503
test_id_2511,1.8947085
test_id_2512,2.0330238
test_id_2513,2.4766285
test_id_2514,2.1818998
test_id_2515,1.776605
test_id_2516,1.6885737
test_id_2517,1.6274594
test_id_2518,2.4876904
test_id_2519,1.6158916
test_id_2520,1.759876
test_id_2521,2.1745586
test_id_2522,2.379585
test_id_2523,1.6662107
test_id_2524,33.06169
test_id_2525,2.1615825
test_id_2526,2.1164224
test_id_2527,1.9837368
test_id_2528,2.098462
test_id_2529,2.0911798
test_id_2530,1.6294963
test_id_2531,1.9322878
test_id_2532,1.3347359
test_id_2533,14.154326
test_id_2534,1.592366
test_id_2535,1.7767708
test_id_2536,1.9401972
test_id_2537,2.167632
test_id_2538,1.2970442
test_id_2539,2.360176
test_id_2540,1.8913797
test_id_2541,1.8329902
test_id_2542,1.9585752
test_id_2543,2.1004581
test_id_2544,1.4725918
test_id_2545,1.7148856
test_id_2546,1.7871023
test_id_2547,3.0168386
test_id_2548,2.6466868
test_id_2549,1.6123163
test_id_2550,1.4471824
test_id_2551,2.0564544
test_id_2552,2.0829854
test_id_2553,1.7271947
test_id_2554,1.6072388
test_id_2555,1.5131103
test_id_2556,2.1001337
test_id_2557,2.1554356
test_id_2558,14.492784
test_id_2559,1.8483509
test_id_2560,35.315384
test_id_2561,1.9067669
test_id_2562,19.092747
test_id_2563,18.161701
test_id_2564,1.7026235
test_id_2565,49.983517
test_id_2566,2.000895
test_id_2567,1.3126713
test_id_2568,1.457472
test_id_2569,1.2222726
test_id_2570,58.4059
test_id_2571,1.8207225
test_id_2572,1.565404
test_id_2573,1.3314395
test_id_2574,2.1984441
test_id_2575,1.5347234
test_id_2576,1.6307757
test_id_2577,1.6728375
test_id_2578,40.263206
test_id_2579,1.7497696
test_id_2580,2.547701
test_id_2581,111.53253
test_id_2582,2.593668
test_id_2583,1.6273888
test_id_2584,1.2382405
test_id_2585,2.1433823
test_id_2586,1.810105
test_id_2587,23.256273
test_id_2588,2.7085807
test_id_2589,1.973375
test_id_2590,25.250956
test_id_2591,42.774155
test_id_2592,2.5290182
test_id_2593,2.4624903
test_id_2594,1.8149226
test_id_2595,24.8119
test_id_2596,1.2823694
test_id_2597,3.0413105
test_id_2598,2.2033749
test_id_2599,2.2290015
test_id_2600,2.1079295
test_id_2601,2.227856
test_id_2602,1.6260222
test_id_2603,1.2697455
test_id_2604,1.4064648
test_id_2605,1.6668153
test_id_2606,1.6742613
test_id_2607,24.184021
test_id_2608,1.6744334
test_id_2609,16.461485
test_id_2610,1.8946134
test_id_2611,2.5510576
test_id_2612,31.084455
test_id_2613,1.6558261
test_id_2614,25.803806
test_id_2615,40.081463
test_id_2616,1.700168
test_id_2617,1.7447815
test_id_2618,2.1521356
test_id_2619,2.3852465
test_id_2620,1.1632342
test_id_2621,1.7385973
test_id_2622,2.1136816
test_id_2623,1.2912297
test_id_2624,3.3012578
test_id_2625,1.6417619
test_id_2626,2.598554
test_id_2627,1.5812186
test_id_2628,1.3218685
test_id_2629,20.49404
test_id_2630,1.5558236
test_id_2631,62.7212
test_id_2632,2.5793126
test_id_2633,1.6033028
test_id_2634,1.338239
test_id_2635,1.5205121
test_id_2636,1.2397476
test_id_2637,1.3464965
test_id_2638,2.2119548
test_id_2639,17.903622
test_id_2640,1.5696334
test_id_2641,2.6308727
test_id_2642,1.620223
test_id_2643,1.39486
test_id_2644,2.1703181
test_id_2645,1.2806214
test_id_2646,1.3324753
test_id_2647,1.8928468
test_id_2648,2.60059
test_id_2649,3.1814551
test_id_2650,1.4154861
test_id_2651,2.1960773
test_id_2652,1.5392969
test_id_2653,1.3113946
test_id_2654,1.5553759
test_id_2655,39.03959
test_id_2656,23.207546
test_id_2657,1.8507633
test_id_2658,1.7443007
test_id_2659,1.4989146
test_id_2660,2.5888495
test_id_2661,2.033864
test_id_2662,1.4897281
test_id_2663,1.995675
test_id_2664,1.8945701
test_id_2665,1.6098884
test_id_2666,1.7806792
test_id_2667,3.5754893
test_id_2668,2.2169528
test_id_2669,1.9679979
test_id_2670,43.4558
test_id_2671,1.2366649
test_id_2672,2.1698666
test_id_2673,1.8082983
test_id_2674,1.9357374
test_id_2675,1.6035161
test_id_2676,2.5775068
test_id_2677,1.3238331
test_id_2678,1.932892
test_id_2679,3.1132805
test_id_2680,1.4896245
test_id_2681,2.9701798
test_id_2682,18.378551
test_id_2683,1.7287449
test_id_2684,2.560832
test_id_2685,2.4501405
test_id_2686,1.5924771
test_id_2687,2.489772
test_id_2688,2.1339388
test_id_2689,1.3213195
test_id_2690,2.3854134
test_id_2691,1.6010578
test_id_2692,1.6662263
test_id_2693,1.9197804
test_id_2694,19.661879
test_id_2695,2.266064
test_id_2696,1.6900645
test_id_2697,2.3087888
test_id_2698,1.6172582
test_id_2699,1.9000736
test_id_2700,1.9446845
test_id_2701,1.3072417
test_id_2702,1.5435526
test_id_2703,40.259018
test_id_2704,2.6387544
test_id_2705,1.3084139
test_id_2706,1.9292166
test_id_2707,1.8885589
test_id_2708,89.847336
test_id_2709,71.97962
test_id_2710,1.6138065
test_id_2711,2.131603
test_id_2712,19.401625
test_id_2713,1.2340435
test_id_2714,1.8643317
test_id_2715,1.4061694
test_id_2716,1.8804294
test_id_2717,2.1487114
test_id_2718,1.6860807
test_id_2719,2.2113352
test_id_2720,1.7497696
test_id_2721,1.8901142
test_id_2722,1.6864051
test_id_2723,2.3351567
test_id_2724,2.2118077
test_id_2725,1.2500092
test_id_2726,32.035664
test_id_2727,1.6961843
test_id_2728,28.148561
test_id_2729,2.5476332
test_id_2730,1.326726
test_id_2731,38.380802
test_id_2732,2.6018178
test_id_2733,2.4811313
test_id_2734,1.9329603
test_id_2735,2.054545
test_id_2736,1.5619228
test_id_2737,26.104849
test_id_2738,2.220298
test_id_2739,1.9207697
test_id_2740,2.0837486
test_id_2741,24.166046
test_id_2742,1.7729611
test_id_2743,1.7578379
test_id_2744,2.0975096
test_id_2745,1.9768896
test_id_2746,1.9182395
test_id_2747,1.7357434
test_id_2748,1.5933856
test_id_2749,1.3073243
test_id_2750,2.214268
test_id_2751,2.4293106
test_id_2752,1.3186212
test_id_2753,2.2334452
test_id_2754,20.341892
test_id_2755,52.97599
test_id_2756,2.5184233
test_id_2757,1.9045331
test_id_2758,2.4793065
test_id_2759,2.109624
test_id_2760,2.572903
test_id_2761,1.6824545
test_id_2762,1.3127733
test_id_2763,1.8829573
test_id_2764,1.5067285
test_id_2765,1.769818
test_id_2766,1.92974
test_id_2767,2.15772
test_id_2768,2.1537712
test_id_2769,2.129463
test_id_2770,35.249645
test_id_2771,1.3160609
test_id_2772,1.7277373
test_id_2773,1.9695876
test_id_2774,1.6273073
test_id_2775,16.708618
test_id_2776,1.9808553
test_id_2777,1.9363767
test_id_2778,2.1334963
test_id_2779,1.6613814
test_id_2780,1.6690283
test_id_2781,1.3509402
test_id_2782,1.6165851
test_id_2783,1.5888549
test_id_2784,42.317703
test_id_2785,1.7555747
test_id_2786,1.9020199
test_id_2787,17.882715
test_id_2788,13.973476
test_id_2789,54.542557
test_id_2790,1.74479
test_id_2791,1.9150592
test_id_2792,40.88589
test_id_2793,1.3104545
test_id_2794,2.2112947
test_id_2795,2.7588975
test_id_2796,14.25827
test_id_2797,1.3321146
test_id_2798,2.4948578
test_id_2799,2.3137736
test_id_2800,1.7928454
test_id_2801,1.9935911
test_id_2802,1.522482
test_id_2803,1.8433057
test_id_2804,1.6230093
test_id_2805,9.588046
test_id_2806,1.315659
test_id_2807,1.5077106
test_id_2808,60.934032
test_id_2809,1.6741426
test_id_2810,3.464656
test_id_2811,26.715654
test_id_2812,2.1438248
test_id_2813,1.9076831
test_id_2814,1.3300873
test_id_2815,53.560516
test_id_2816,1.3969905
test_id_2817,1.4656149
test_id_2818,80.13808
test_id_2819,1.7836478
test_id_2820,1.8532766
test_id_2821,1.6938645
test_id_2822,19.051144
test_id_2823,15.243079
test_id_2824,1.6587018
test_id_2825,1.9061326
test_id_2826,1.5573518
test_id_2827,2.469807
test_id_2828,1.8653975
test_id_2829,2.0776703
test_id_2830,51.5017
test_id_2831,1.5570246
test_id_2832,3.3827302
test_id_2833,38.126858
test_id_2834,2.1817176
test_id_2835,2.2978616
test_id_2836,2.1436682
test_id_2837,1.6122051
test_id_2838,70.6584
test_id_2839,1.6055409
test_id_2840,2.2046971
test_id_2841,36.097942
test_id_2842,1.7923802
test_id_2843,1.592578
test_id_2844,2.6139758
test_id_2845,1.6629913
test_id_2846,1.3305918
test_id_2847,3.855488
test_id_2848,1.1680926
test_id_2849,1.6120946
test_id_2850,1.316058
test_id_2851,1.5304425
test_id_2852,1.8326683
test_id_2853,1.4699166
test_id_2854,2.5481791
test_id_2855,2.469572
test_id_2856,1.8696381
test_id_2857,33.2792
test_id_2858,2.2754815
test_id_2859,1.4967602
test_id_2860,1.5702815
test_id_2861,0.9619881
test_id_2862,1.8373882
test_id_2863,2.444213
test_id_2864,2.6037498
test_id_2865,17.542336
test_id_2866,2.3051069
test_id_2867,44.656433
test_id_2868,25.1016
test_id_2869,1.578006
test_id_2870,1.2201186
test_id_2871,55.99252
test_id_2872,1.8279135
test_id_2873,1.5529937
test_id_2874,39.45744
test_id_2875,3.0007408
test_id_2876,2.5629666
test_id_2877,1.5870296
test_id_2878,2.0494156
test_id_2879,1.7894167
test_id_2880,1.1550871
test_id_2881,35.36422
test_id_2882,23.92237
test_id_2883,23.071789
test_id_2884,17.235937
test_id_2885,51.57948
test_id_2886,30.586918
test_id_2887,40.731743
test_id_2888,17.195744
test_id_2889,21.982252
test_id_2890,19.576153
test_id_2891,29.971489
test_id_2892,22.283718
test_id_2893,62.01512
test_id_2894,23.875051
test_id_2895,19.131618
test_id_2896,20.90311
test_id_2897,35.261772
test_id_2898,22.057972
test_id_2899,20.43812
test_id_2900,20.288982
test_id_2901,23.763779
test_id_2902,54.069866
test_id_2903,28.621346
test_id_2904,24.984552
test_id_2905,17.68125
test_id_2906,26.572975
test_id_2907,27.403885
test_id_2908,59.346222
test_id_2909,42.2503
test_id_2910,44.966778
test_id_2911,38.986916
test_id_2912,38.468967
test_id_2913,40.331253
test_id_2914,22.279018
test_id_2915,19.938528
test_id_2916,43.390427
test_id_2917,19.110977
test_id_2918,15.259892
test_id_2919,37.3967
test_id_2920,28.63773
test_id_2921,40.508865
test_id_2922,58.38486
test_id_2923,23.950382
test_id_2924,28.82349
test_id_2925,48.738365
test_id_2926,26.00276
test_id_2927,26.949707
test_id_2928,13.889325
test_id_2929,39.12053
test_id_2930,40.689396
test_id_2931,31.863884
test_id_2932,25.441557
test_id_2933,58.330162
test_id_2934,19.904455
test_id_2935,59.41839
test_id_2936,26.91351
test_id_2937,84.124435
test_id_2938,28.081497
test_id_2939,32.30971
test_id_2940,30.070662
test_id_2941,31.121264
test_id_2942,47.959766
test_id_2943,62.04059
test_id_2944,48.12837
test_id_2945,16.155773
test_id_2946,13.080489
test_id_2947,8.725264
test_id_2948,28.235218
test_id_2949,24.683876
test_id_2950,14.550243
test_id_2951,13.804902
test_id_2952,27.038294
test_id_2953,57.19599
test_id_2954,22.89089
test_id_2955,30.477047
test_id_2956,10.932501
test_id_2957,14.014254
test_id_2958,114.45088
test_id_2959,71.93007
test_id_2960,26.67625
test_id_2961,53.43481
test_id_2962,80.26259
test_id_2963,28.797382
test_id_2964,24.033678
test_id_2965,20.353231
test_id_2966,28.097206
test_id_2967,36.452015
test_id_2968,23.234175
test_id_2969,17.504692
test_id_2970,25.448872
test_id_2971,19.659992
test_id_2972,14.601258
test_id_2973,39.525524
test_id_2974,40.81846
test_id_2975,53.101326
test_id_2976,45.210148
test_id_2977,18.664371
test_id_2978,46.32418
test_id_2979,48.556793
test_id_2980,26.44255
test_id_2981,37.54718
test_id_2982,50.191673
test_id_2983,30.701998
test_id_2984,66.35205
test_id_2985,30.224882
test_id_2986,25.683664
test_id_2987,27.55946
test_id_2988,20.622524
test_id_2989,29.749607
test_id_2990,53.645226
test_id_2991,58.996914
test_id_2992,39.702354
test_id_2993,65.976776
test_id_2994,66.190414
test_id_2995,35.50877
test_id_2996,25.670456
test_id_2997,17.037664
test_id_2998,17.371141
test_id_2999,23.923176
test_id_3000,32.80734
test_id_3001,11.733329
test_id_3002,12.136292
test_id_3003,17.847347
test_id_3004,29.362436
test_id_3005,95.42177
test_id_3006,65.86195
test_id_3007,42.072098
test_id_3008,19.361408
test_id_3009,36.842945
test_id_3010,45.55903
test_id_3011,39.79002
test_id_3012,38.50911
test_id_3013,14.0866375
test_id_3014,27.95464
test_id_3015,22.907413
test_id_3016,84.798546
test_id_3017,19.501297
test_id_3018,26.039316
test_id_3019,58.557922
test_id_3020,32.90638
test_id_3021,49.26546
test_id_3022,48.17581
test_id_3023,95.31107
test_id_3024,38.59184
test_id_3025,28.814455
test_id_3026,41.48956
test_id_3027,45.328846
test_id_3028,60.490944
test_id_3029,29.820038
test_id_3030,72.82843
test_id_3031,45.736046
test_id_3032,23.417498
test_id_3033,30.1813
test_id_3034,25.982843
test_id_3035,48.18694
test_id_3036,111.22142
test_id_3037,66.13876
test_id_3038,62.188232
test_id_3039,23.601536
test_id_3040,39.811413
test_id_3041,65.1214
test_id_3042,55.53294
test_id_3043,54.004204
test_id_3044,105.45357
test_id_3045,47.590107
test_id_3046,12.18698
test_id_3047,23.78223
test_id_3048,68.36538
test_id_3049,63.58603
test_id_3050,42.323364
test_id_3051,41.43969
test_id_3052,65.812675
test_id_3053,27.19446
test_id_3054,21.479137
test_id_3055,26.016582
test_id_3056,14.879309
test_id_3057,15.960594
test_id_3058,21.961712
test_id_3059,26.82219
test_id_3060,35.612293
test_id_3061,13.255058
test_id_3062,31.01039
test_id_3063,25.86676
test_id_3064,38.476597
test_id_3065,30.41178
test_id_3066,46.44557
test_id_3067,25.082083
test_id_3068,18.806534
test_id_3069,25.37642
test_id_3070,68.03431
test_id_3071,20.437084
test_id_3072,18.040934
test_id_3073,16.158857
test_id_3074,32.913452
test_id_3075,23.668715
test_id_3076,38.9253
test_id_3077,37.497
test_id_3078,15.497099
test_id_3079,30.791044
test_id_3080,45.551174
test_id_3081,14.523498
test_id_3082,71.03728
test_id_3083,15.915634
test_id_3084,38.529568
test_id_3085,50.540894
test_id_3086,37.85694
test_id_3087,37.54311
test_id_3088,29.513222
test_id_3089,95.8075
test_id_3090,37.02075
test_id_3091,116.05901
test_id_3092,55.468086
test_id_3093,28.918463
test_id_3094,58.47708
test_id_3095,38.15424
test_id_3096,15.067372
test_id_3097,39.584145
test_id_3098,19.605606
test_id_3099,36.97526
test_id_3100,59.523384
test_id_3101,37.15129
test_id_3102,38.92494
test_id_3103,107.62799
test_id_3104,73.19623
test_id_3105,61.032845
test_id_3106,21.636906
test_id_3107,19.342001
test_id_3108,52.39686
test_id_3109,22.612888
test_id_3110,21.721956
test_id_3111,50.082184
test_id_3112,75.34429
test_id_3113,38.73305
test_id_3114,21.039877
test_id_3115,35.840538
test_id_3116,76.131165
test_id_3117,37.31813
test_id_3118,18.268269
test_id_3119,62.181976
test_id_3120,28.14287
test_id_3121,15.064768
test_id_3122,25.877373
test_id_3123,25.0161
test_id_3124,14.932524
test_id_3125,18.026352
test_id_3126,23.051874
test_id_3127,25.980143
test_id_3128,15.276519
test_id_3129,16.197443
test_id_3130,19.563026
test_id_3131,14.432028
test_id_3132,23.77577
test_id_3133,39.7783
test_id_3134,13.678477
test_id_3135,13.561781
test_id_3136,13.498922
test_id_3137,23.529144
test_id_3138,25.600393
test_id_3139,37.98064
test_id_3140,11.620475
test_id_3141,23.828531
test_id_3142,35.993614
test_id_3143,23.311388
test_id_3144,32.61334
test_id_3145,32.11274
test_id_3146,16.96571
test_id_3147,11.313054
test_id_3148,11.842242
test_id_3149,15.683629
test_id_3150,23.439558
test_id_3151,26.992481
test_id_3152,30.635963
test_id_3153,34.85761
test_id_3154,25.573544
test_id_3155,29.759642
test_id_3156,16.696732
test_id_3157,26.115564
test_id_3158,34.170963
test_id_3159,19.49226
test_id_3160,44.321503
test_id_3161,35.791977
test_id_3162,32.678467
test_id_3163,15.089064
test_id_3164,32.300457
test_id_3165,19.478485
test_id_3166,35.06095
test_id_3167,13.183359
test_id_3168,17.332508
test_id_3169,21.720514
test_id_3170,18.300867
test_id_3171,37.76237
test_id_3172,17.947334
test_id_3173,27.893845
test_id_3174,35.239376
test_id_3175,38.262897
test_id_3176,38.54017
test_id_3177,31.03903
test_id_3178,37.085255
test_id_3179,47.927895
test_id_3180,21.181236
test_id_3181,39.41617
test_id_3182,24.416183
test_id_3183,29.926455
test_id_3184,158.37064
test_id_3185,47.659153
test_id_3186,31.410456
test_id_3187,14.322242
test_id_3188,37.208145
test_id_3189,34.851837
test_id_3190,42.602875
test_id_3191,49.1556
test_id_3192,20.221302
test_id_3193,26.318737
test_id_3194,40.110504
test_id_3195,32.81925
test_id_3196,114.98769
test_id_3197,101.00085
test_id_3198,27.457869
test_id_3199,72.57567
test_id_3200,36.713234
test_id_3201,14.429845
test_id_3202,59.63831
test_id_3203,35.421936
test_id_3204,28.848635
test_id_3205,35.913597
test_id_3206,37.408504
test_id_3207,30.212664
test_id_3208,59.83818
test_id_3209,37.278595
test_id_3210,31.54493
test_id_3211,33.73668
test_id_3212,20.467863
test_id_3213,28.631962
test_id_3214,27.71235
test_id_3215,23.479366
test_id_3216,13.440941
test_id_3217,32.7158
test_id_3218,76.07637
test_id_3219,11.9471
test_id_3220,15.882744
test_id_3221,33.177254
test_id_3222,32.49343
test_id_3223,10.318676
test_id_3224,65.83386
test_id_3225,83.869026
test_id_3226,39.07405
test_id_3227,40.875023
test_id_3228,26.013103
test_id_3229,25.601362
test_id_3230,35.96678
test_id_3231,62.04569
test_id_3232,24.870327
test_id_3233,20.162998
test_id_3234,63.755814
test_id_3235,13.937454
test_id_3236,14.929472
test_id_3237,61.631092
test_id_3238,26.258919
test_id_3239,27.70968
test_id_3240,48.445312
test_id_3241,37.786507
test_id_3242,50.873806
test_id_3243,63.92253
test_id_3244,53.51439
test_id_3245,35.962906
test_id_3246,39.87974
test_id_3247,36.092384
test_id_3248,53.899372
test_id_3249,20.442022
test_id_3250,18.819038
test_id_3251,18.643991
test_id_3252,24.392467
test_id_3253,68.715294
test_id_3254,29.211163
test_id_3255,58.77202
test_id_3256,80.194305
test_id_3257,18.326797
test_id_3258,55.881172
test_id_3259,34.729523
test_id_3260,59.20223
test_id_3261,29.354612
test_id_3262,42.33091
test_id_3263,22.258947
test_id_3264,39.907486
test_id_3265,24.709667
test_id_3266,27.481743
test_id_3267,39.00628
test_id_3268,21.737358
test_id_3269,36.935066
test_id_3270,68.61829
test_id_3271,20.108128
test_id_3272,16.740162
test_id_3273,39.22819
test_id_3274,27.628122
test_id_3275,35.65674
test_id_3276,23.239117
test_id_3277,17.56054
test_id_3278,16.396841
test_id_3279,75.42778
test_id_3280,31.193333
test_id_3281,25.15663
test_id_3282,17.253363
test_id_3283,22.76768
test_id_3284,51.567192
test_id_3285,14.170453
test_id_3286,44.28283
test_id_3287,33.874886
test_id_3288,22.948162
test_id_3289,76.06898
test_id_3290,58.239876
test_id_3291,32.846912
test_id_3292,27.993135
test_id_3293,36.64532
test_id_3294,32.704952
test_id_3295,35.300354
test_id_3296,54.443222
test_id_3297,24.406246
test_id_3298,57.545612
test_id_3299,34.2874
test_id_3300,80.97429
test_id_3301,33.678272
test_id_3302,24.81144
test_id_3303,77.63092
test_id_3304,16.687506
test_id_3305,14.897538
test_id_3306,17.101702
test_id_3307,24.600145
test_id_3308,47.6948
test_id_3309,62.457493
test_id_3310,19.616627
test_id_3311,23.701466
test_id_3312,60.819237
test_id_3313,67.940994
test_id_3314,41.873623
test_id_3315,25.535433
test_id_3316,23.287392
test_id_3317,21.9383
test_id_3318,27.940512
test_id_3319,13.304268
test_id_3320,23.698618
test_id_3321,15.872761
test_id_3322,53.731327
test_id_3323,34.143387
test_id_3324,25.272242
test_id_3325,16.999128
test_id_3326,25.610806
test_id_3327,46.70914
test_id_3328,16.931473
test_id_3329,20.37405
test_id_3330,24.96347
test_id_3331,29.949665
test_id_3332,49.984238
test_id_3333,28.371895
test_id_3334,24.614246
test_id_3335,36.00298
test_id_3336,40.20192
test_id_3337,22.901228
test_id_3338,14.299945
test_id_3339,37.012405
test_id_3340,19.696527
test_id_3341,18.97366
test_id_3342,55.914932
test_id_3343,37.911438
test_id_3344,90.637726
test_id_3345,33.58535
test_id_3346,14.576717
test_id_3347,76.00421
test_id_3348,28.929148
test_id_3349,45.09349
test_id_3350,62.31344
test_id_3351,33.235676
test_id_3352,45.84436
test_id_3353,9.747025
test_id_3354,53.064148
test_id_3355,45.635937
test_id_3356,61.60927
test_id_3357,24.573177
test_id_3358,33.385773
test_id_3359,30.275875
test_id_3360,58.20203
test_id_3361,44.902065
test_id_3362,23.47193
test_id_3363,40.187965
test_id_3364,34.872272
test_id_3365,23.83533
test_id_3366,28.858467
test_id_3367,40.576473
test_id_3368,23.584059
test_id_3369,38.048237
test_id_3370,91.39559
test_id_3371,41.339535
test_id_3372,20.012648
test_id_3373,109.84837
test_id_3374,56.921494
test_id_3375,46.53401
test_id_3376,26.000164
test_id_3377,62.23017
test_id_3378,23.029675
test_id_3379,18.56269
test_id_3380,26.106747
test_id_3381,22.270788
test_id_3382,21.247015
test_id_3383,37.938107
test_id_3384,43.00339
test_id_3385,42.05229
test_id_3386,31.553192
test_id_3387,66.453674
test_id_3388,34.31734
test_id_3389,24.682838
test_id_3390,33.519077
test_id_3391,53.198547
test_id_3392,44.521873
test_id_3393,26.04898
test_id_3394,28.04699
test_id_3395,39.61953
test_id_3396,34.568775
test_id_3397,32.029102
test_id_3398,54.201572
test_id_3399,40.42561
test_id_3400,13.771758
test_id_3401,14.473076
test_id_3402,12.817571
test_id_3403,19.779898
test_id_3404,16.27422
test_id_3405,26.878477
test_id_3406,29.396126
test_id_3407,39.944714
test_id_3408,21.574537
test_id_3409,23.217018
test_id_3410,54.76677
test_id_3411,27.083078
test_id_3412,37.05083
test_id_3413,24.536987
test_id_3414,12.696372
test_id_3415,16.276031
test_id_3416,21.558527
test_id_3417,23.659706
test_id_3418,55.129
test_id_3419,24.681389
test_id_3420,35.289448
test_id_3421,35.532875
test_id_3422,23.697517
test_id_3423,38.412586
test_id_3424,54.75112
test_id_3425,16.429039
test_id_3426,60.10431
test_id_3427,75.77892
test_id_3428,40.569157
test_id_3429,18.804361
test_id_3430,17.552895
test_id_3431,22.540167
test_id_3432,20.793266
test_id_3433,35.88156
test_id_3434,22.709944
test_id_3435,79.30227
test_id_3436,15.179624
test_id_3437,20.90125
test_id_3438,23.586445
test_id_3439,40.02793
test_id_3440,35.847042
test_id_3441,39.386707
test_id_3442,13.176514
test_id_3443,18.104406
test_id_3444,17.76458
test_id_3445,13.03277
test_id_3446,13.211036
test_id_3447,22.889587
test_id_3448,23.757057
test_id_3449,25.930096
test_id_3450,30.34248
test_id_3451,20.263157
test_id_3452,27.827831
test_id_3453,13.969616
test_id_3454,14.594986
test_id_3455,16.761871
test_id_3456,14.440298
test_id_3457,24.46855
test_id_3458,28.91895
test_id_3459,41.990784
test_id_3460,30.890604
test_id_3461,16.472788
test_id_3462,25.338669
test_id_3463,26.241657
test_id_3464,64.997635
test_id_3465,45.068874
test_id_3466,13.897671
test_id_3467,12.967941
test_id_3468,16.327486
test_id_3469,13.981299
test_id_3470,21.618383
test_id_3471,22.866127
test_id_3472,22.80081
test_id_3473,28.080935
test_id_3474,33.599495
test_id_3475,23.475203
test_id_3476,14.490751
test_id_3477,36.644638
test_id_3478,24.88374
test_id_3479,25.31681
test_id_3480,25.999413
test_id_3481,37.89331
test_id_3482,41.207405
test_id_3483,85.70363
test_id_3484,15.518536
test_id_3485,17.927452
test_id_3486,13.963594
test_id_3487,57.37221
test_id_3488,17.193903
test_id_3489,13.942747
test_id_3490,17.201925
test_id_3491,18.699863
test_id_3492,13.762275
test_id_3493,14.873987
test_id_3494,14.129199
test_id_3495,20.647858
test_id_3496,21.42283
test_id_3497,17.334465
test_id_3498,18.14719
test_id_3499,25.563053
test_id_3500,25.597075
test_id_3501,15.101992
test_id_3502,38.99164
test_id_3503,47.307938
test_id_3504,33.246822
test_id_3505,37.778744
test_id_3506,36.09007
test_id_3507,18.359571
test_id_3508,20.740099
test_id_3509,14.990612
test_id_3510,16.412271
test_id_3511,60.315903
test_id_3512,44.248898
test_id_3513,52.292862
test_id_3514,37.51499
test_id_3515,37.045696
test_id_3516,26.208601
test_id_3517,14.766012
test_id_3518,23.367765
test_id_3519,28.375347
test_id_3520,31.910208
test_id_3521,15.503951
test_id_3522,34.794205
test_id_3523,45.158127
test_id_3524,58.703167
test_id_3525,41.48468
test_id_3526,18.923773
test_id_3527,21.96581
test_id_3528,16.201141
test_id_3529,21.420101
test_id_3530,26.00271
test_id_3531,21.440098
test_id_3532,31.971045
test_id_3533,13.273729
test_id_3534,16.317284
test_id_3535,24.894106
test_id_3536,24.157625
test_id_3537,23.198185
test_id_3538,30.937626
test_id_3539,29.07338
test_id_3540,31.8681
test_id_3541,35.53882
test_id_3542,62.271557
test_id_3543,15.877952
test_id_3544,13.773686
test_id_3545,80.795395
test_id_3546,13.988835
test_id_3547,29.528307
test_id_3548,22.744047
test_id_3549,48.50943
test_id_3550,34.6418
test_id_3551,34.05156
test_id_3552,40.08411
test_id_3553,34.15816
test_id_3554,9.230547
test_id_3555,50.854904
